PLSCT00000016654	GO:0004609,GO:0008654
PLSCT00000013321	GO:0016021
PLSCT00000011321	GO:0003824,GO:0008152,GO:0008152,GO:0016747
PLSCT00000016338	GO:0005515,GO:0008299,GO:0030604,GO:0046872,GO:0055114,GO:0055114,GO:0070402
PLSCT00000006459	GO:0003924,GO:0005525,GO:0005525,GO:0005737,GO:0005525,GO:0005874,GO:0007017
PLSCT00000002098	GO:0003677,GO:0003899,GO:0006351
PLSCT00000004677	GO:0015996,GO:0047746
PLSCT00000014765	GO:0006952,GO:0009607
PLSCT00000009706	GO:0003777,GO:0005524,GO:0007018,GO:0008017,GO:0003777,GO:0007018
PLSCT00000006026	GO:0003700,GO:0006351,GO:0009742
PLSCT00000007168	GO:0000166,GO:0003676
PLSCT00000017285	GO:0000774,GO:0006457,GO:0042803,GO:0051087,GO:0006457
PLSCT00000014018	GO:0005515,GO:0008270
PLSCT00000001577	GO:0003924,GO:0005525,GO:0005525
PLSCT00000017801	GO:0004742,GO:0006090,GO:0045254,GO:0008152,GO:0016746
PLSCT00000000365	GO:0004672,GO:0005524,GO:0006468
PLSCT00000011169	GO:0005198,GO:0006886,GO:0016192,GO:0030130,GO:0030132
PLSCT00000013575	GO:0003676
PLSCT00000001086	GO:0003735,GO:0005840,GO:0006412
PLSCT00000020928	GO:0003824,GO:0008152,GO:0004802
PLSCT00000012276	GO:0001678,GO:0004396,GO:0005524,GO:0005536,GO:0005975,GO:0046835,GO:0005524,GO:0005975,GO:0016773
PLSCT00000017358	GO:0000287,GO:0004012,GO:0005524,GO:0015914,GO:0016021,GO:0016021
PLSCT00000011715	GO:0008168
PLSCT00000020967	GO:0003676,GO:0003723
PLSCT00000006566	GO:0005488,GO:0005515
PLSCT00000013706	GO:0016021,GO:0055085
PLSCT00000012497	GO:0005634
PLSCT00000020170	GO:0005506,GO:0016705,GO:0020037,GO:0055114
PLSCT00000013990	GO:0005525
PLSCT00000012026	GO:0005515,GO:0006396
PLSCT00000018853	GO:0003735,GO:0006412,GO:0015934
PLSCT00000007173	GO:0016491,GO:0055114
PLSCT00000007244	GO:0016021,GO:0022857,GO:0055085
PLSCT00000016616	GO:0003677,GO:0003824,GO:0006281,GO:0006284,GO:0016787,GO:0051539
PLSCT00000001597	GO:0004668,GO:0009446,GO:0009446,GO:0047632
PLSCT00000016631	GO:0016491,GO:0055114,GO:0071949
PLSCT00000000624	GO:0005488
PLSCT00000015753	GO:0003677,GO:0008270,GO:0008270
PLSCT00000006197	GO:0000077,GO:0030896
PLSCT00000017803	GO:0003677,GO:0003899,GO:0006351
PLSCT00000011268	GO:0016788
PLSCT00000020340	GO:0008168
PLSCT00000002677	GO:0003676,GO:0003676,GO:0005524,GO:0004386,GO:0005515
PLSCT00000012229	GO:0005524
PLSCT00000009186	GO:0070461
PLSCT00000002491	GO:0006629,GO:0008152
PLSCT00000021615	GO:0003729,GO:0005685,GO:0006376
PLSCT00000013641	GO:0007034
PLSCT00000001148	GO:0003777,GO:0007018
PLSCT00000007894	GO:0003824,GO:0008152
PLSCT00000010926	GO:0009269
PLSCT00000020722	GO:0006520,GO:0030170
PLSCT00000008559	GO:0006914
PLSCT00000001891	GO:0003924,GO:0005525,GO:0006886,GO:0006913,GO:0007165,GO:0005525,GO:0005525,GO:0007264
PLSCT00000019888	GO:0005542,GO:0008152,GO:0016740
PLSCT00000005177	GO:0005515
PLSCT00000012190	GO:0003824,GO:0006281
PLSCT00000013437	GO:0004109,GO:0006779,GO:0055114
PLSCT00000007958	GO:0005515
PLSCT00000020998	GO:0004040
PLSCT00000014929	GO:0005789,GO:0006506,GO:0016740
PLSCT00000015586	GO:0004435,GO:0006629,GO:0007165,GO:0035556,GO:0005515,GO:0006629,GO:0008081,GO:0035556
PLSCT00000016468	GO:0007030
PLSCT00000010625	GO:0005741,GO:0055085
PLSCT00000017280	GO:0005471,GO:0005524,GO:0006810,GO:0016021
PLSCT00000002568	GO:0003824,GO:0008152,GO:0004619,GO:0006096,GO:0016868
PLSCT00000004480	GO:0000166,GO:0003676,GO:0003723
PLSCT00000012185	GO:0004672,GO:0005524,GO:0006468,GO:0004672,GO:0006468,GO:0005524
PLSCT00000000577	GO:0005515
PLSCT00000012740	GO:0005840
PLSCT00000008252	GO:0004177,GO:0005737,GO:0008235,GO:0019538,GO:0030145
PLSCT00000018620	GO:0000049
PLSCT00000007223	GO:0004089,GO:0008270,GO:0004089,GO:0008270,GO:0015976
PLSCT00000005532	GO:0016788
PLSCT00000007189	GO:0003824,GO:0008299,GO:0008299,GO:0050518
PLSCT00000009346	GO:0005525,GO:0005525,GO:0007264
PLSCT00000001894	GO:0016491,GO:0055114
PLSCT00000004159	GO:0005783,GO:0016021,GO:0016758
PLSCT00000021242	GO:0000166,GO:0003676
PLSCT00000003787	GO:0005216,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085
PLSCT00000003948	GO:0005515,GO:0008270
PLSCT00000009868	GO:0005515
PLSCT00000002716	GO:0006482,GO:0052689
PLSCT00000009168	GO:0000166,GO:0003676
PLSCT00000018801	GO:0005215,GO:0016021,GO:0055085,GO:0016020,GO:0022891,GO:0055085,GO:0016021,GO:0022857,GO:0055085
PLSCT00000021570	GO:0005515
PLSCT00000007470	GO:0003777,GO:0005524,GO:0007018,GO:0008017,GO:0003777,GO:0007018
PLSCT00000001878	GO:0005515
PLSCT00000013178	GO:0006810,GO:0016021,GO:0016192
PLSCT00000012374	GO:0005488
PLSCT00000009944	GO:0008839,GO:0009089,GO:0055114
PLSCT00000002835	GO:0017183
PLSCT00000007432	GO:0005515,GO:0046872
PLSCT00000002657	GO:0005634,GO:0006351,GO:0032502
PLSCT00000005891	GO:0005743,GO:0006850
PLSCT00000021312	GO:0000287,GO:0004743,GO:0006096,GO:0030955,GO:0003824,GO:0004743,GO:0006096
PLSCT00000018916	GO:0005787,GO:0006465,GO:0008233,GO:0016021
PLSCT00000011699	GO:0016491,GO:0055114
PLSCT00000001681	GO:0003735,GO:0005622,GO:0005840,GO:0006412
PLSCT00000014786	GO:0003777,GO:0005524,GO:0007018,GO:0003777,GO:0005524,GO:0007018,GO:0008017,GO:0003777,GO:0007018
PLSCT00000012057	GO:0004672,GO:0005524,GO:0006468,GO:0004672,GO:0006468
PLSCT00000016199	GO:0005215,GO:0006811,GO:0016020,GO:0006810,GO:0016020,GO:0055085
PLSCT00000015378	GO:0004672,GO:0005524,GO:0006468,GO:0004672,GO:0006468
PLSCT00000011937	GO:0000287,GO:0030976
PLSCT00000009881	GO:0005524
PLSCT00000017066	GO:0016301
PLSCT00000004766	GO:0003824,GO:0051536
PLSCT00000020453	GO:0004553,GO:0005975
PLSCT00000002861	GO:0000166,GO:0003676,GO:0005515
PLSCT00000015565	GO:0016307,GO:0046488
PLSCT00000000781	GO:0005488,GO:0005515
PLSCT00000021130	GO:0003677,GO:0003700,GO:0006355
PLSCT00000013565	GO:0005525
PLSCT00000007531	GO:0030145,GO:0045735
PLSCT00000014584	GO:0005515
PLSCT00000002594	GO:0004462,GO:0046872
PLSCT00000021643	GO:0003677,GO:0003899,GO:0006351
PLSCT00000006288	GO:0003735,GO:0005622,GO:0005840,GO:0006412
PLSCT00000005034	GO:0005515,GO:0008270
PLSCT00000001859	GO:0005488
PLSCT00000014637	GO:0005488,GO:0016301,GO:0046854,GO:0048015
PLSCT00000016034	GO:0005515
PLSCT00000016326	GO:0020037
PLSCT00000012245	GO:0003700,GO:0006351,GO:0009742
PLSCT00000019999	GO:0005741,GO:0055085
PLSCT00000005110	GO:0070403
PLSCT00000014874	GO:0005047,GO:0005786,GO:0006614,GO:0008312,GO:0030942
PLSCT00000001106	GO:0006629
PLSCT00000011004	GO:0000145,GO:0006887
PLSCT00000004049	GO:0005515
PLSCT00000001194	GO:0000166,GO:0003676,GO:0005524,GO:0016876,GO:0043039
PLSCT00000007612	GO:0005506,GO:0016705,GO:0020037,GO:0055114
PLSCT00000009607	GO:0031047
PLSCT00000011031	GO:0003924,GO:0005874,GO:0007017
PLSCT00000021220	GO:0003951,GO:0006741,GO:0008152,GO:0003951,GO:0008152,GO:0003951,GO:0008152,GO:0019674
PLSCT00000008355	GO:0003747,GO:0006415,GO:0005737,GO:0006415,GO:0016149
PLSCT00000018715	GO:0004177,GO:0006508,GO:0008235
PLSCT00000001812	GO:0003735,GO:0005840,GO:0006412
PLSCT00000017155	GO:0004672,GO:0005524,GO:0006468
PLSCT00000013970	GO:0005524,GO:0006810,GO:0016021,GO:0042626,GO:0055085,GO:0005524,GO:0016887
PLSCT00000012337	GO:0005471,GO:0005524,GO:0006810,GO:0016021
PLSCT00000005916	GO:0003678,GO:0005524,GO:0043141
PLSCT00000017494	GO:0006637,GO:0047617
PLSCT00000000541	GO:0016491,GO:0055114
PLSCT00000018680	GO:0005515
PLSCT00000000324	GO:0003735,GO:0005622,GO:0005840,GO:0006414
PLSCT00000014130	GO:0016787
PLSCT00000003117	GO:0003824,GO:0008152
PLSCT00000015818	GO:0016020
PLSCT00000002969	GO:0003676,GO:0005524,GO:0003676,GO:0005524,GO:0008026,GO:0004386
PLSCT00000017826	GO:0004672,GO:0005524,GO:0006468,GO:0004672,GO:0006468,GO:0005524
PLSCT00000009864	GO:0016301,GO:0046854,GO:0048015
PLSCT00000005444	GO:0005515
PLSCT00000018007	GO:0006810,GO:0006886,GO:0016192,GO:0030131
PLSCT00000021030	GO:0003677,GO:0008270
PLSCT00000010983	GO:0000166,GO:0004820,GO:0005524,GO:0005737,GO:0006426
PLSCT00000004809	GO:0005515,GO:0016021,GO:0016192
PLSCT00000013171	GO:0005515,GO:0008270
PLSCT00000002372	GO:0006629
PLSCT00000001145	GO:0005515
PLSCT00000008358	GO:0004725,GO:0016311,GO:0016791
PLSCT00000004233	GO:0000774,GO:0006457,GO:0042803,GO:0051087,GO:0006457
PLSCT00000016198	GO:0000256,GO:0004038,GO:0008270,GO:0050897,GO:0016787,GO:0016810,GO:0016812,GO:0016888
PLSCT00000017831	GO:0005515
PLSCT00000008967	GO:0000166,GO:0003676
PLSCT00000019784	GO:0046872
PLSCT00000004092	GO:0005198,GO:0016226,GO:0051536
PLSCT00000002159	GO:0005515
PLSCT00000020409	GO:0005515
PLSCT00000019076	GO:0005488
PLSCT00000004426	GO:0002098,GO:0006355,GO:0033588,GO:0005515
PLSCT00000017453	GO:0005515
PLSCT00000018316	GO:0016021
PLSCT00000020373	GO:0005509,GO:0009523,GO:0009654,GO:0015979,GO:0019898
PLSCT00000006920	GO:0008270,GO:0016491,GO:0055114,GO:0055114
PLSCT00000019410	GO:0004553,GO:0005975,GO:0005975
PLSCT00000011625	GO:0006541,GO:0016787
PLSCT00000000804	GO:0005515
PLSCT00000011677	GO:0008375,GO:0016020
PLSCT00000018113	GO:0005515,GO:0005515,GO:0008270,GO:0008080
PLSCT00000013116	GO:0005524,GO:0016887
PLSCT00000009223	GO:0015079,GO:0016020,GO:0071805
PLSCT00000006636	GO:0006614,GO:0008312,GO:0048500
PLSCT00000011162	GO:0001522,GO:0003723,GO:0009451,GO:0009982
PLSCT00000002765	GO:0016021
PLSCT00000006579	GO:0004553,GO:0005975,GO:0005975
PLSCT00000020731	GO:0007030,GO:0015031,GO:0016020
PLSCT00000018443	GO:0003677
PLSCT00000021559	GO:0009765,GO:0016020
PLSCT00000003233	GO:0047429
PLSCT00000019021	GO:0003735,GO:0005622,GO:0005840,GO:0006412
PLSCT00000001072	GO:0003677,GO:0005634
PLSCT00000011653	GO:0005524,GO:0006810,GO:0016021,GO:0042626,GO:0055085,GO:0005524,GO:0016887
PLSCT00000017821	GO:0003723,GO:0008168,GO:0008168,GO:0016428,GO:0031011
PLSCT00000003564	GO:0004672,GO:0005524,GO:0006468,GO:0004672,GO:0006468,GO:0005524,GO:0048544
PLSCT00000009920	GO:0003735,GO:0005622,GO:0005840,GO:0006412,GO:0003735,GO:0006412,GO:0015934
PLSCT00000015952	GO:0005515
PLSCT00000007938	GO:0005524,GO:0016887
PLSCT00000018765	GO:0005525,GO:0005525,GO:0007264
PLSCT00000012970	GO:0008033,GO:0008168
PLSCT00000012535	GO:0006812,GO:0015299,GO:0016021
PLSCT00000010149	GO:0005524,GO:0005737,GO:0016787,GO:0030163
PLSCT00000008723	GO:0005515
PLSCT00000011720	GO:0003735,GO:0005622,GO:0005840,GO:0006412
PLSCT00000018395	GO:0003824,GO:0003824,GO:0005975,GO:0005975
PLSCT00000016062	GO:0003677,GO:0003899,GO:0006351,GO:0003899
PLSCT00000013652	GO:0016702,GO:0055114
PLSCT00000015867	GO:0006826,GO:0006879,GO:0008199,GO:0006879,GO:0008199
PLSCT00000019619	GO:0000162,GO:0004834,GO:0030170
PLSCT00000015669	GO:0005838,GO:0006508
PLSCT00000011630	GO:0003677,GO:0006355,GO:0008270,GO:0008270
PLSCT00000016855	GO:0008168,GO:0008168,GO:0032259
PLSCT00000011175	GO:0003729,GO:0005685,GO:0006376
PLSCT00000009142	GO:0006886,GO:0016192,GO:0030131
PLSCT00000007269	GO:0004190,GO:0006508
PLSCT00000000877	GO:0005215,GO:0006810,GO:0016020
PLSCT00000011624	GO:0016117,GO:0016705,GO:0016491,GO:0055114
PLSCT00000013119	GO:0005524
PLSCT00000010205	GO:0003824,GO:0005515
PLSCT00000021206	GO:0000148,GO:0003843,GO:0006075,GO:0016020
PLSCT00000014131	GO:0016787
PLSCT00000007372	GO:0005515,GO:0008270
PLSCT00000014519	GO:0005515
PLSCT00000020814	GO:0005200,GO:0005525,GO:0005874,GO:0007017,GO:0005874,GO:0007017
PLSCT00000007308	GO:0005215,GO:0016021,GO:0055085,GO:0016020,GO:0022891,GO:0055085,GO:0016021,GO:0022857,GO:0055085
PLSCT00000011341	GO:0005515,GO:0008270
PLSCT00000000813	GO:0004672,GO:0005524,GO:0006468,GO:0004672,GO:0006468,GO:0004674,GO:0005515,GO:0005524,GO:0048544
PLSCT00000008233	GO:0003677,GO:0003899,GO:0006351,GO:0003899,GO:0003899,GO:0006351,GO:0032549,GO:0006351
PLSCT00000005280	GO:0005515,GO:0008270
PLSCT00000004339	GO:0006812,GO:0008324,GO:0016021,GO:0055085
PLSCT00000001638	GO:0005515
PLSCT00000018632	GO:0005198,GO:0006886,GO:0016192,GO:0030117,GO:0005515
PLSCT00000019097	GO:0016491,GO:0055114
PLSCT00000014773	GO:0006812,GO:0008324,GO:0016021,GO:0055085
PLSCT00000020689	GO:0005524,GO:0006457,GO:0006950,GO:0051082
PLSCT00000002818	GO:0016491,GO:0055114,GO:0016614,GO:0050660,GO:0055114,GO:0016614,GO:0055114,GO:0046577,GO:0055114
PLSCT00000013684	GO:0016021
PLSCT00000000273	GO:0005216,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0055085
PLSCT00000011123	GO:0001104,GO:0006357,GO:0016592
PLSCT00000009537	GO:0016787
PLSCT00000014273	GO:0005525,GO:0016817
PLSCT00000007807	GO:0000786,GO:0003677,GO:0003677,GO:0046982
PLSCT00000019492	GO:0000103,GO:0004020,GO:0005524
PLSCT00000005696	GO:0006812,GO:0008324,GO:0016021,GO:0055085
PLSCT00000001128	GO:0005506,GO:0016705,GO:0020037,GO:0055114,GO:0016705,GO:0055114
PLSCT00000021584	GO:0004175,GO:0005839,GO:0051603,GO:0004298,GO:0004298,GO:0005839,GO:0051603
PLSCT00000006281	GO:0003824,GO:0046872,GO:0046872
PLSCT00000004475	GO:0003735,GO:0005622,GO:0005840,GO:0006412
PLSCT00000020857	GO:0005515
PLSCT00000004614	GO:0003677,GO:0003916,GO:0005694,GO:0006265,GO:0003677,GO:0003916,GO:0006265,GO:0003677,GO:0003917,GO:0006265
PLSCT00000004327	GO:0005975,GO:0016868
PLSCT00000001468	GO:0003677,GO:0003887,GO:0006260
PLSCT00000013110	GO:0000398,GO:0003723,GO:0005681,GO:0003676,GO:0005634,GO:0008270
PLSCT00000015973	GO:0005515
PLSCT00000020981	GO:0005488,GO:0005737,GO:0006886,GO:0006886,GO:0016192,GO:0030117
PLSCT00000018173	GO:0007034
PLSCT00000012155	GO:0004672,GO:0005524,GO:0006468,GO:0004672,GO:0006468,GO:0005524
PLSCT00000018190	GO:0003824,GO:0005524,GO:0006003,GO:0003873,GO:0005524,GO:0006000,GO:0030246,GO:2001070
PLSCT00000000928	GO:0005524,GO:0016887,GO:0016020
PLSCT00000015695	GO:0005515
PLSCT00000004691	GO:0004672,GO:0005524,GO:0006468,GO:0004672,GO:0006468,GO:0005488
PLSCT00000019155	GO:0016021,GO:0016757
PLSCT00000020295	GO:0003824,GO:0008483,GO:0030170
PLSCT00000008472	GO:0006629,GO:0016788
PLSCT00000000744	GO:0000178,GO:0003723,GO:0003723
PLSCT00000019235	GO:0004672,GO:0005524,GO:0006468,GO:0004672,GO:0006468,GO:0005515,GO:0005524
PLSCT00000015503	GO:0016491,GO:0051537,GO:0055114
PLSCT00000005325	GO:0003723,GO:0005515,GO:0005488
PLSCT00000020353	GO:0005488,GO:0006417,GO:0019887,GO:0019901,GO:0033554,GO:0033674,GO:0043022
PLSCT00000006698	GO:0003860
PLSCT00000011144	GO:0005515
PLSCT00000007675	GO:0005488
PLSCT00000005039	GO:0016020,GO:0030001,GO:0046873,GO:0055085
PLSCT00000008272	GO:0004055,GO:0004055,GO:0005524,GO:0006526
PLSCT00000021179	GO:0008080
PLSCT00000013303	GO:0000105,GO:0003879,GO:0000105,GO:0003879,GO:0005737,GO:0003879
PLSCT00000020853	GO:0008152,GO:0016758
PLSCT00000012126	GO:0005488,GO:0005515,GO:0031929,GO:0031931
PLSCT00000020612	GO:0005524,GO:0008080,GO:0016072,GO:0034470,GO:0008080
PLSCT00000016832	GO:0003824,GO:0003824,GO:0005975,GO:0043169
PLSCT00000001180	GO:0003824,GO:0008152
PLSCT00000007629	GO:0004602,GO:0006979,GO:0055114
PLSCT00000003252	GO:0008152,GO:0016846
PLSCT00000002395	GO:0005515,GO:0008270
PLSCT00000017287	GO:0008270
PLSCT00000011178	GO:0003729,GO:0005685,GO:0006376
PLSCT00000020008	GO:0003824,GO:0008152,GO:0009058,GO:0016746
PLSCT00000006605	GO:0005509
PLSCT00000014910	GO:0003824
PLSCT00000002031	GO:0001678,GO:0004396,GO:0005524,GO:0005536,GO:0005975,GO:0046835,GO:0005524,GO:0005975,GO:0016773
PLSCT00000017734	GO:0000166,GO:0003676
PLSCT00000003991	GO:0004672,GO:0005524,GO:0006468,GO:0043531
PLSCT00000012887	GO:0003824,GO:0005777,GO:0006635,GO:0003824,GO:0008152,GO:0016491,GO:0055114,GO:0055114
PLSCT00000015781	GO:0005515
PLSCT00000004990	GO:0016787,GO:0016810,GO:0016812,GO:0016888
PLSCT00000007517	GO:0003677,GO:0003678,GO:0005524,GO:0005634,GO:0006270,GO:0042555,GO:0003677,GO:0005524,GO:0006260
PLSCT00000012714	GO:0005515
PLSCT00000005215	GO:0005488
PLSCT00000019276	GO:0003677,GO:0005634,GO:0006260
PLSCT00000004829	GO:0003700,GO:0006355,GO:0043565
PLSCT00000020464	GO:0016853,GO:0045454
PLSCT00000010998	GO:0005488
PLSCT00000003778	GO:0047262
PLSCT00000017524	GO:0004797,GO:0005524
PLSCT00000008794	GO:0004843,GO:1990380
PLSCT00000017484	GO:0006479,GO:0008168
PLSCT00000003123	GO:0016021,GO:0055085
PLSCT00000006991	GO:0005515,GO:0008270
PLSCT00000021224	GO:0046872
PLSCT00000011119	GO:0005506,GO:0016705,GO:0020037,GO:0055114,GO:0016705,GO:0055114
PLSCT00000009104	GO:0003824,GO:0004419
PLSCT00000012700	GO:0004742,GO:0006090,GO:0045254,GO:0008152,GO:0016746
PLSCT00000003502	GO:0005515,GO:0016925
PLSCT00000011815	GO:0003824,GO:0006099,GO:0008964,GO:0015977
PLSCT00000010510	GO:0004784,GO:0055114,GO:0006801,GO:0046872,GO:0055114
PLSCT00000015225	GO:0015079,GO:0016020,GO:0071805
PLSCT00000004848	GO:0016788
PLSCT00000020231	GO:0004190,GO:0006508,GO:0006629
PLSCT00000000685	GO:0005515
PLSCT00000006106	GO:0005784,GO:0006886
PLSCT00000015417	GO:0004019,GO:0005525,GO:0006164
PLSCT00000018534	GO:0016020
PLSCT00000019991	GO:0004672,GO:0005524,GO:0006468,GO:0004672,GO:0006468,GO:0004707,GO:0005524,GO:0006468,GO:0005524
PLSCT00000002504	GO:0005515
PLSCT00000020847	GO:0016787
PLSCT00000020026	GO:0005515
PLSCT00000018885	GO:0003677,GO:0003678,GO:0005524,GO:0005634,GO:0006270,GO:0042555,GO:0003677,GO:0005524,GO:0006260
PLSCT00000000193	GO:0006694,GO:0008168,GO:0008152,GO:0008168,GO:0008168
PLSCT00000000876	GO:0005515,GO:0006281
PLSCT00000018547	GO:0006511,GO:0031625
PLSCT00000018742	GO:0016787
PLSCT00000006671	GO:0016021,GO:0071705,GO:0071705
PLSCT00000021112	GO:0004553,GO:0005975,GO:0005975
PLSCT00000020951	GO:0015018,GO:0016020
PLSCT00000009997	GO:0005515
PLSCT00000003534	GO:0004386,GO:0005524
PLSCT00000015252	GO:0008270,GO:0016491,GO:0055114,GO:0055114
PLSCT00000016877	GO:0008152,GO:0070569
PLSCT00000019712	GO:0000166,GO:0003676
PLSCT00000012541	GO:0005509,GO:0005783,GO:0006457,GO:0051082
PLSCT00000008665	GO:0005515,GO:0008270
PLSCT00000019994	GO:0003677
PLSCT00000008602	GO:0016021
PLSCT00000009679	GO:0003980,GO:0006486
PLSCT00000016620	GO:0016020
PLSCT00000016567	GO:0003824,GO:0008152,GO:0004334,GO:0009072
PLSCT00000020025	GO:0003723,GO:0003735,GO:0006412,GO:0015935,GO:0005622,GO:0019843
PLSCT00000009297	GO:0016972,GO:0055114
PLSCT00000001840	GO:0005634,GO:0006334
PLSCT00000010569	GO:0003824,GO:0016614,GO:0050660,GO:0055114,GO:0003824,GO:0050660,GO:0003824,GO:0050660,GO:0055114,GO:0016491,GO:0050660,GO:0055114,GO:0050660
PLSCT00000008625	GO:0000724,GO:0006281,GO:0007062,GO:0030915,GO:0006281,GO:0030915,GO:0071139
PLSCT00000000570	GO:0000155,GO:0007165,GO:0005515,GO:0006355,GO:0006355,GO:0009584,GO:0006355,GO:0009584,GO:0018298,GO:0006355,GO:0009585,GO:0009881,GO:0017006,GO:0042803,GO:0018298
PLSCT00000013226	GO:0003824,GO:0051536,GO:0004109,GO:0005737,GO:0006779,GO:0055114
PLSCT00000008464	GO:0005960,GO:0019464
PLSCT00000014159	GO:0006629
PLSCT00000015458	GO:0016817
PLSCT00000011304	GO:0003824,GO:0050662
PLSCT00000019584	GO:0005515,GO:0008270
PLSCT00000008541	GO:0005524
PLSCT00000000955	GO:0003333,GO:0015171,GO:0016020
PLSCT00000011607	GO:0009765,GO:0016020
PLSCT00000006707	GO:0046983
PLSCT00000008254	GO:0004177,GO:0005622,GO:0006508,GO:0004177,GO:0005737,GO:0008235,GO:0019538,GO:0030145
PLSCT00000019681	GO:0005488
PLSCT00000015322	GO:0004672,GO:0005524,GO:0006468,GO:0004672,GO:0006468
PLSCT00000017480	GO:0000287,GO:0006400,GO:0008193
PLSCT00000021074	GO:0048193
PLSCT00000009998	GO:0008270,GO:0016491,GO:0055114,GO:0016491,GO:0055114
PLSCT00000014605	GO:0004310,GO:0006696,GO:0051996,GO:0009058,GO:0016740,GO:0016765
PLSCT00000004806	GO:0005515,GO:0008270
PLSCT00000007674	GO:0004747,GO:0006014,GO:0016773
PLSCT00000001657	GO:0005515
PLSCT00000007344	GO:0016021
PLSCT00000019807	GO:0003824
PLSCT00000013280	GO:0005789,GO:0016021
PLSCT00000014082	GO:0000162,GO:0004834,GO:0030170
PLSCT00000004432	GO:0004322,GO:0005739,GO:0055114,GO:0008199,GO:0016226
PLSCT00000005950	GO:0000155,GO:0007165
PLSCT00000000316	GO:0046983
PLSCT00000021315	GO:0004097,GO:0055114,GO:0008152,GO:0016491
PLSCT00000012262	GO:0046872
PLSCT00000001278	GO:0003924,GO:0005200,GO:0005525,GO:0005874,GO:0007017,GO:0005525,GO:0005874,GO:0007017,GO:0005874,GO:0007017
PLSCT00000020111	GO:0003924,GO:0005200,GO:0005525,GO:0005874,GO:0007017,GO:0005525,GO:0005874,GO:0007017,GO:0005874,GO:0007017
PLSCT00000014487	GO:0005509
PLSCT00000006217	GO:0004672,GO:0005524,GO:0006468,GO:0004672,GO:0006468,GO:0005524
PLSCT00000020108	GO:0005515
PLSCT00000008015	GO:0003723,GO:0003735,GO:0006412,GO:0015935,GO:0005622,GO:0019843
PLSCT00000008041	GO:0003824
PLSCT00000009792	GO:0004672,GO:0005524,GO:0006468
PLSCT00000000224	GO:0009055,GO:0022900,GO:0051537,GO:0009055,GO:0051536,GO:0051537
PLSCT00000011305	GO:0000940,GO:0005876,GO:0007059,GO:0008017,GO:0051301
PLSCT00000009152	GO:0008152,GO:0008168
PLSCT00000011371	GO:0005524,GO:0015995,GO:0016851
PLSCT00000020729	GO:0007030,GO:0015031,GO:0016020
PLSCT00000017507	GO:0008168
PLSCT00000009959	GO:0004672,GO:0005524,GO:0006468,GO:0007165
PLSCT00000020255	GO:0004857,GO:0005618,GO:0030599,GO:0042545
PLSCT00000018314	GO:0004252,GO:0016021,GO:0008270
PLSCT00000018296	GO:0004748,GO:0005524,GO:0006260,GO:0055114,GO:0006260,GO:0055114,GO:0055114
PLSCT00000016542	GO:0003824,GO:0009058,GO:0009435,GO:0016779
PLSCT00000000929	GO:0008270,GO:0016491,GO:0055114
PLSCT00000014021	GO:0006457
PLSCT00000015098	GO:0005515
PLSCT00000006531	GO:0000226,GO:0000910,GO:0008017
PLSCT00000000423	GO:0008641
PLSCT00000003398	GO:0019904
PLSCT00000018758	GO:0005515
PLSCT00000019503	GO:0003676,GO:0005524
PLSCT00000004805	GO:0008289
PLSCT00000007061	GO:0005524,GO:0005737,GO:0016787,GO:0030163
PLSCT00000003708	GO:0004553,GO:0005975,GO:0005975,GO:0033947
PLSCT00000005043	GO:0004553,GO:0005975,GO:0005975
PLSCT00000017970	GO:0005759
PLSCT00000004783	GO:0005524,GO:0015991,GO:0016820,GO:0033180,GO:0015992,GO:0046034
PLSCT00000003871	GO:0005524,GO:0008152,GO:0016301
PLSCT00000004272	GO:0005515
PLSCT00000015851	GO:0000155,GO:0007165,GO:0000160,GO:0004871,GO:0007165,GO:0016021,GO:0016310,GO:0016772
PLSCT00000003605	GO:0006855,GO:0015238,GO:0015297,GO:0016020,GO:0055085
PLSCT00000019114	GO:0004672,GO:0005524,GO:0006468,GO:0004672,GO:0006468,GO:0005524
PLSCT00000011011	GO:0000166,GO:0003676
PLSCT00000018011	GO:0005515
PLSCT00000021380	GO:0004075,GO:0005524
PLSCT00000012468	GO:0055085
PLSCT00000009250	GO:0003677
PLSCT00000006999	GO:0006486,GO:0008373
PLSCT00000021016	GO:0008446,GO:0019673
PLSCT00000009036	GO:0008289
PLSCT00000012634	GO:0003735,GO:0005840,GO:0006412
PLSCT00000005628	GO:0000145,GO:0006887,GO:0005737,GO:0006887,GO:0048278
PLSCT00000015727	GO:0030529,GO:0042254
PLSCT00000009219	GO:0003676,GO:0004519,GO:0006308,GO:0016788
PLSCT00000020404	GO:0004747,GO:0006014,GO:0016773
PLSCT00000012388	GO:0005216,GO:0055085,GO:0005247,GO:0006821,GO:0016020,GO:0005247,GO:0006821,GO:0016020,GO:0055085
PLSCT00000004461	GO:0004672,GO:0005524,GO:0006468,GO:0043531
PLSCT00000007706	GO:0006355
PLSCT00000005906	GO:0005515
PLSCT00000018284	GO:0000413,GO:0003755,GO:0006457,GO:0003755,GO:0006457
PLSCT00000016510	GO:0004252,GO:0006508
PLSCT00000008744	GO:0005215,GO:0016020,GO:0055085
